#generated-date=2023-07-24
charcot-marie-tooth disease, type 4d	http://www.orpha.net/ORDO/Orphanet_166	Charcot-Marie-Tooth disease/Hereditary motor and sensory neuropathy
charcot-marie-tooth disease, type 4h	http://www.orpha.net/ORDO/Orphanet_99954	Charcot-Marie-Tooth disease type 4H
charcot-marie-tooth disease, type 4j	http://www.orpha.net/ORDO/Orphanet_139515	Charcot-Marie-Tooth disease type 4J
charcot-marie-tooth disease, type 4k	http://www.orpha.net/ORDO/Orphanet_391351	SURF1-related Charcot-Marie-Tooth disease type 4
charcot-marie-tooth disease, x-linked dominant, 6	http://www.orpha.net/ORDO/Orphanet_352675	X-linked Charcot-Marie-Tooth disease type 6
charcot-marie-tooth disease, x-linked recessive, type 5	http://www.orpha.net/ORDO/Orphanet_99014	X-linked Charcot-Marie-Tooth disease type 5
charcot-marie-tooth neuropathy x type 1	http://www.orpha.net/ORDO/Orphanet_101075	X-linked Charcot-Marie-Tooth disease type 1
charcot-marie-tooth neuropathy, axonal, type 2gg	http://www.orpha.net/ORDO/Orphanet_100043	Autosomal dominant intermediate Charcot-Marie-Tooth disease type A
chilblain lupus erythematosus	http://www.orpha.net/ORDO/Orphanet_90280	Chilblain lupus
childhood hepatocellular carcinoma	http://www.ebi.ac.uk/efo/EFO_0000182	hepatocellular carcinoma
childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	http://www.orpha.net/ORDO/Orphanet_284324	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia
chitotriosidase deficiency	http://purl.obolibrary.org/obo/MONDO_0013586	Chitotriosidase deficiency
choanal atresia and lymphedema	http://purl.obolibrary.org/obo/MONDO_0013324	lymphedema-posterior choanal atresia syndrome
cholecystitis	http://purl.obolibrary.org/obo/HP_0001082	Cholecystitis
cholestasis of pregnancy	http://purl.obolibrary.org/obo/MONDO_0019072	intrahepatic cholestasis
cholestasis of pregnancy	http://www.ebi.ac.uk/efo/EFO_0009048	Intrahepatic cholestasis of pregnancy
cholestasis, benign recurrent intrahepatic 1	http://www.orpha.net/ORDO/Orphanet_65682	Benign recurrent intrahepatic cholestasis
cholestasis, intrahepatic, of pregnancy 3	http://www.ebi.ac.uk/efo/EFO_0009150	cholestasis, intrahepatic, of pregnancy 3
cholestasis, progressive familial intrahepatic 1	http://www.orpha.net/ORDO/Orphanet_172	Progressive familial intrahepatic cholestasis
cholesterol monooxygenase (side-chain cleaving) deficiency	http://www.orpha.net/ORDO/Orphanet_90790	Congenital lipoid adrenal hyperplasia due to STAR deficency
chondrodysplasia punctata 1, x-linked recessive	http://www.orpha.net/ORDO/Orphanet_79345	Brachytelephalangic chondrodysplasia punctata
chondrodysplasia with platyspondyly, distinctive brachydactyly, hydrocephaly, and microphthalmia	http://www.orpha.net/ORDO/Orphanet_163966	X-linked dominant chondrodysplasia, Chassaing-Lacombe type
chondroectodermal dysplasia	http://www.orpha.net/ORDO/Orphanet_289	Ellis Van Creveld syndrome
chondrosarcoma, sporadic	http://www.ebi.ac.uk/efo/EFO_0000275	atrial fibrillation
chops syndrome	http://www.ebi.ac.uk/efo/EFO_0009031	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
choreaacanthocytosis	http://www.orpha.net/ORDO/Orphanet_2388	Choreoacanthocytosis
choreoacanthocytosis	http://www.orpha.net/ORDO/Orphanet_2388	Choreoacanthocytosis
choreoathetosis, hypothyroidism, and neonatal respiratory distress	http://www.orpha.net/ORDO/Orphanet_209905	Brain-lung-thyroid syndrome
choroidal dystrophy central areolar	http://www.orpha.net/ORDO/Orphanet_75377	Central areolar choroidal dystrophy
choroidal dystrophy, central areolar 1	http://www.orpha.net/ORDO/Orphanet_75377	Central areolar choroidal dystrophy
choroidal sclerosis	http://purl.obolibrary.org/obo/MONDO_0004885	choroidal sclerosis
chromosome 15q11-q13 duplication syndrome	http://www.orpha.net/ORDO/Orphanet_238446	15q11q13 microduplication syndrome
chromosome 16p13.2 deletion syndrome	http://purl.obolibrary.org/obo/MONDO_0014805	Hao-Fountain syndrome
chromosome 17, trisomy 17p11 2	http://www.orpha.net/ORDO/Orphanet_1711	Mosaic trisomy 17
chromosome 17q11.2 deletion syndrome, 1.4 mb	http://www.orpha.net/ORDO/Orphanet_636	Neurofibromatosis type 1
chromosome 21 monosomy	http://www.orpha.net/ORDO/Orphanet_574	Monosomy 21
chromosome 3pter-p25 deletion syndrome	http://www.orpha.net/ORDO/Orphanet_1620	Distal monosomy 3p
chromosome 9q deletion syndrome	http://www.orpha.net/ORDO/Orphanet_96147	Kleefstra syndrome due to 9q34 microdeletion
chromosome xq26.3 duplication syndrome	http://www.orpha.net/ORDO/Orphanet_300373	X-linked acrogigantism
chromosome xq28 deletion syndrome	http://www.orpha.net/ORDO/Orphanet_369939	Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome
chromosome xq28 deletion syndrome	http://www.orpha.net/ORDO/Orphanet_369942	CADDS
chronic granulomatous disease, autosomal recessive cytochrome b-positive, type 1	http://www.orpha.net/ORDO/Orphanet_379	Chronic granulomatous disease
chronic granulomatous disease, autosomal recessive cytochrome b-positive, type 2	http://www.orpha.net/ORDO/Orphanet_379	Chronic granulomatous disease
chronic granulomatous disease, x-linked	http://www.orpha.net/ORDO/Orphanet_379	Chronic granulomatous disease
chronic lymphatic leukemia	http://www.ebi.ac.uk/efo/EFO_0000095	chronic lymphocytic leukemia
chronic lymphocytic leukemia	http://www.ebi.ac.uk/efo/EFO_0000095	chronic lymphocytic leukemia
chronic myelogenous leukemia	http://www.ebi.ac.uk/efo/EFO_0000339	chronic myelogenous leukemia
chronic pulmonary obstruction	http://www.ebi.ac.uk/efo/EFO_0000341	chronic obstructive pulmonary disease
ciliary dyskinesia, primary, 10	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 11	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 12	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 13	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 14	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 15	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 16	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 17	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 18	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 19	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 2	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 20	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 21	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 22	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 26	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 27	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 28	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 29	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 3	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 30	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 32	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 33	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 34	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 35	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 5	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 6	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 7	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
ciliary dyskinesia, primary, 9	http://www.orpha.net/ORDO/Orphanet_244	Primary ciliary dyskinesia
citrullinemia, adult-onset type ii	http://www.orpha.net/ORDO/Orphanet_247585	Citrullinemia type II
classic multiminicore myopathy	http://www.orpha.net/ORDO/Orphanet_324604	Classic multiminicore myopathy
cleft of soft palate	http://purl.obolibrary.org/obo/HP_0000175	Cleft palate
cleft palate x-linked	http://www.orpha.net/ORDO/Orphanet_324601	X-linked cleft palate and ankyloglossia
cleft palate, cardiac defects, and mental retardation	http://purl.obolibrary.org/obo/HP_0100543	Cognitive impairment
cleft palate, isolated	http://purl.obolibrary.org/obo/HP_0000175	Cleft palate
cleidocranial dysplasia, forme fruste	http://purl.obolibrary.org/obo/MONDO_0007340	cleidocranial dysplasia
cockayne syndrome b	http://www.orpha.net/ORDO/Orphanet_191	Cockayne syndrome
cockayne syndrome type a	http://www.orpha.net/ORDO/Orphanet_191	Cockayne syndrome
coenzyme q10 deficiency, primary	http://www.orpha.net/ORDO/Orphanet_35656	Coenzyme Q10 deficiency
coenzyme q10 deficiency, primary 1	http://www.orpha.net/ORDO/Orphanet_255249	Leigh syndrome with nephrotic syndrome
coenzyme q10 deficiency, primary, 2	http://www.orpha.net/ORDO/Orphanet_254898	Deafness-encephaloneuropathy-obesity-valvulopathy syndrome
coenzyme q10 deficiency, primary, 4	http://www.orpha.net/ORDO/Orphanet_35656	Coenzyme Q10 deficiency
coenzyme q10 deficiency, primary, 5	http://www.orpha.net/ORDO/Orphanet_319678	Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome
coenzyme q10 deficiency, primary, 6	http://www.orpha.net/ORDO/Orphanet_280406	Familial steroid-resistant nephrotic syndrome with sensorineural deafness
coenzyme q10 deficiency, primary, 7	http://www.orpha.net/ORDO/Orphanet_35656	Coenzyme Q10 deficiency
coenzyme q10 deficiency, primary, 8	http://www.orpha.net/ORDO/Orphanet_35656	Coenzyme Q10 deficiency
cog4-cdg	http://purl.obolibrary.org/obo/MONDO_0013281	COG4-CDG
cog5-cdg	http://purl.obolibrary.org/obo/MONDO_0013325	COG5-CDG
cog6-cgd	http://purl.obolibrary.org/obo/MONDO_0013810	COG6-CGD
cog8-cdg	http://purl.obolibrary.org/obo/MONDO_0012635	COG8-CDG
cold-induced sweating syndrome 3	http://www.orpha.net/ORDO/Orphanet_157820	Cold-induced sweating syndrome
cole disease	http://www.orpha.net/ORDO/Orphanet_324561	Hypopigmentation-punctate palmoplantar keratoderma syndrome
collagen vi-related myopathy	http://purl.obolibrary.org/obo/MONDO_0100225	collagen 6-related myopathy
coloboma of macula	http://www.orpha.net/ORDO/Orphanet_98945	Coloboma of macula
coloboma of optic disc	http://www.orpha.net/ORDO/Orphanet_194	OBSOLETE: Ocular coloboma
coloboma of optic nerve (disease)	http://www.orpha.net/ORDO/Orphanet_35737	Morning glory disc anomaly
coloboma, ocular, with or without hearing impairment, cleft lip/palate, and/or mental retardation	http://www.orpha.net/ORDO/Orphanet_1473	Uveal coloboma-cleft lip and palate-intellectual disability
colobomatous microphthalmia	http://www.orpha.net/ORDO/Orphanet_98938	Colobomatous microphthalmia
colorectal cancer 1	http://purl.obolibrary.org/obo/MONDO_0012132	colorectal cancer, susceptibility to, 1
colorectal cancer 10	http://www.ebi.ac.uk/efo/EFO_0005842	colorectal cancer
colorectal cancer 3	http://www.ebi.ac.uk/efo/EFO_0005842	colorectal cancer
colorectal cancer, hereditary nonpolyposis, type 4	http://purl.obolibrary.org/obo/MONDO_0005835	Lynch syndrome
colorectal cancer, hereditary nonpolyposis, type 5	http://purl.obolibrary.org/obo/MONDO_0005835	Lynch syndrome
colorectal cancer, hereditary nonpolyposis, type 8	http://purl.obolibrary.org/obo/MONDO_0013196	colorectal cancer, hereditary nonpolyposis, type 8
colorectal cancer, hereditary, nonpolyposis, type 1	http://www.orpha.net/ORDO/Orphanet_144	Lynch syndrome
combined cellular and humoral immune defects with granulomas	http://www.orpha.net/ORDO/Orphanet_157949	Combined immunodeficiency with granulomatosis
combined d-2- and l-2-hydroxyglutaric aciduria	http://www.orpha.net/ORDO/Orphanet_356978	D,L-2-hydroxyglutaric aciduria
combined deficiency of factor v and factor viii, 1	http://www.orpha.net/ORDO/Orphanet_35909	Combined deficiency of factor V and factor VIII
combined malonic and methylmalonic aciduria	http://www.orpha.net/ORDO/Orphanet_289504	Combined malonic and methylmalonic acidemia
combined oxidative phosphorylation deficiency 1	http://www.orpha.net/ORDO/Orphanet_137681	Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1
combined oxidative phosphorylation deficiency 10	http://www.orpha.net/ORDO/Orphanet_314637	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency
combined oxidative phosphorylation deficiency 11	http://www.orpha.net/ORDO/Orphanet_324535	Combined oxidative phosphorylation defect type 11
combined oxidative phosphorylation deficiency 12	http://www.orpha.net/ORDO/Orphanet_314051	Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome
combined oxidative phosphorylation deficiency 13	http://www.orpha.net/ORDO/Orphanet_319514	Combined oxidative phosphorylation defect type 13
combined oxidative phosphorylation deficiency 14	http://www.orpha.net/ORDO/Orphanet_319519	Combined oxidative phosphorylation defect type 14
combined oxidative phosphorylation deficiency 15	http://www.orpha.net/ORDO/Orphanet_319524	Combined oxidative phosphorylation defect type 15
combined oxidative phosphorylation deficiency 16	http://www.orpha.net/ORDO/Orphanet_352563	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency
combined oxidative phosphorylation deficiency 17	http://www.orpha.net/ORDO/Orphanet_369913	Combined oxidative phosphorylation defect type 17
combined oxidative phosphorylation deficiency 18	http://www.orpha.net/ORDO/Orphanet_319524	Combined oxidative phosphorylation defect type 15
combined oxidative phosphorylation deficiency 2	http://www.orpha.net/ORDO/Orphanet_254920	Combined oxidative phosphorylation defect type 2
combined oxidative phosphorylation deficiency 20	http://purl.obolibrary.org/obo/MONDO_0014397	combined oxidative phosphorylation defect type 20
combined oxidative phosphorylation deficiency 21	http://www.ebi.ac.uk/efo/EFO_0009032	Combined oxidative phosphorylation defect type 21
combined oxidative phosphorylation deficiency 21	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
combined oxidative phosphorylation deficiency 23	http://www.ebi.ac.uk/efo/EFO_0009033	Combined oxidative phosphorylation defect type 23
combined oxidative phosphorylation deficiency 24	http://www.ebi.ac.uk/efo/EFO_0009034	Combined oxidative phosphorylation defect type 24
combined oxidative phosphorylation deficiency 24	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
combined oxidative phosphorylation deficiency 25	http://www.ebi.ac.uk/efo/EFO_0009035	Combined oxidative phosphorylation defect type 25
combined oxidative phosphorylation deficiency 25	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
combined oxidative phosphorylation deficiency 26	http://www.ebi.ac.uk/efo/EFO_0009036	Combined oxidative phosphorylation defect type 26
combined oxidative phosphorylation deficiency 27	http://www.ebi.ac.uk/efo/EFO_0009037	Combined oxidative phosphorylation defect type 27
combined oxidative phosphorylation deficiency 27	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
combined oxidative phosphorylation deficiency 3	http://www.orpha.net/ORDO/Orphanet_168566	Fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3
combined oxidative phosphorylation deficiency 30	http://www.ebi.ac.uk/efo/EFO_0009038	Combined oxidative phosphorylation defect type 30
combined oxidative phosphorylation deficiency 31	http://www.orpha.net/ORDO/Orphanet_324535	Combined oxidative phosphorylation defect type 11
combined oxidative phosphorylation deficiency 4	http://www.orpha.net/ORDO/Orphanet_254925	Combined oxidative phosphorylation defect type 4
combined oxidative phosphorylation deficiency 5	http://www.orpha.net/ORDO/Orphanet_137908	Hypotonia with lactic acidemia and hyperammonemia
combined oxidative phosphorylation deficiency 6	http://www.orpha.net/ORDO/Orphanet_238329	Severe X-linked mitochondrial encephalomyopathy
combined oxidative phosphorylation deficiency 7	http://www.orpha.net/ORDO/Orphanet_254930	Combined oxidative phosphorylation defect type 7
combined oxidative phosphorylation deficiency 8	http://www.orpha.net/ORDO/Orphanet_319504	Combined oxidative phosphorylation defect type 8
combined oxidative phosphorylation deficiency 9	http://www.orpha.net/ORDO/Orphanet_319509	Combined oxidative phosphorylation defect type 9
combined partial 17-alpha-hydroxylase/17,20-lyase deficiency	http://www.ebi.ac.uk/efo/EFO_0009067	combined partial 17-alpha-hydroxylase/17,20-lyase deficiency
combined saposin deficiency	http://www.orpha.net/ORDO/Orphanet_139406	Encephalopathy due to prosaposin deficiency
combined t and b cell immunodeficiency	http://www.orpha.net/ORDO/Orphanet_101972	Combined T and B cell immunodeficiency
common variable immunodeficiency	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 1	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 10	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 11	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 2	http://purl.obolibrary.org/obo/MONDO_0009413	immunodeficiency, common variable, 2
common variable immunodeficiency 2	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 3	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 4	http://purl.obolibrary.org/obo/MONDO_0013284	immunodeficiency, common variable, 4
common variable immunodeficiency 4	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 5	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 6	http://purl.obolibrary.org/obo/MONDO_0013286	immunodeficiency, common variable, 6
common variable immunodeficiency 6	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 7	http://purl.obolibrary.org/obo/MONDO_0013862	immunodeficiency, common variable, 7
common variable immunodeficiency 7	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
common variable immunodeficiency 8, with autoimmunity	http://www.orpha.net/ORDO/Orphanet_1572	Common variable immunodeficiency
communicating hydrocephalus	http://purl.obolibrary.org/obo/MONDO_0002045	communicating hydrocephalus
complement component 3 deficiency, autosomal recessive	http://www.orpha.net/ORDO/Orphanet_280133	Complement component 3 deficiency
complement component 4, partial deficiency of	http://www.orpha.net/ORDO/Orphanet_169147	Immunodeficiency due to a classical component pathway complement deficiency
complement component 8 deficiency type 1	http://www.orpha.net/ORDO/Orphanet_169150	Immunodeficiency due to a late component of complement deficiency
complement component 8 deficiency type 2	http://www.orpha.net/ORDO/Orphanet_169150	Immunodeficiency due to a late component of complement deficiency
complement factor d deficiency	http://www.orpha.net/ORDO/Orphanet_169467	Recurrent Neisseria infections due to factor D deficiency
complete combined 17-alpha-hydroxylase/17,20-lyase deficiency	http://purl.obolibrary.org/obo/MONDO_0008730	congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency
complete trisomy 18 syndrome	http://www.ebi.ac.uk/efo/EFO_0001064	Down syndrome
cone rod dystrophy	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
cone-rod degeneration	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
cone-rod dystrophy amelogenesis imperfecta	http://www.orpha.net/ORDO/Orphanet_1873	Jalili syndrome
cone-rod dystrophy x-linked 3	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
cone-rod dystrophy, x-linked 1	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
cone/cone-rod dystrophy	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
congenital anomalies of kidney and urinary tract	http://www.orpha.net/ORDO/Orphanet_2190	OBSOLETE: Congenital hydronephrosis
congenital anomalies of kidney and urinary tract 1, susceptibility to	http://purl.obolibrary.org/obo/MONDO_0012561	congenital anomalies of kidney and urinary tract 1
congenital aphakia	http://www.orpha.net/ORDO/Orphanet_83461	Congenital primary aphakia
congenital bilateral absence of the vas deferens	http://www.orpha.net/ORDO/Orphanet_48	Congenital bilateral absence of vas deferens
congenital cataract	http://www.orpha.net/ORDO/Orphanet_91492	Early-onset non-syndromic cataract
congenital cataracts, facial dysmorphism, and neuropathy	http://www.orpha.net/ORDO/Orphanet_48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome
congenital cataracts, hearing loss, and neurodegeneration	http://www.orpha.net/ORDO/Orphanet_300313	Congenital cataract-hearing loss-severe developmental delay syndrome
congenital combined immunodeficiency	http://www.orpha.net/ORDO/Orphanet_101972	Combined T and B cell immunodeficiency
congenital disorder of glycosylation type 1b	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1c	http://purl.obolibrary.org/obo/MONDO_0011291	congenital disorder of glycosylation type 1C
congenital disorder of glycosylation type 1d	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1f	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1h	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1i	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1j	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1k	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1m	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1n	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1o	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1p	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1q	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1t	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1u	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 1w	http://www.orpha.net/ORDO/Orphanet_370921	STT3A-CDG
congenital disorder of glycosylation type 1x	http://www.orpha.net/ORDO/Orphanet_370924	STT3B-CDG
congenital disorder of glycosylation type 1y	http://www.orpha.net/ORDO/Orphanet_370927	SSR4-CDG
congenital disorder of glycosylation type 2b	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 2c	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 2d	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 2f	http://www.orpha.net/ORDO/Orphanet_238459	SLC35A1-CDG
congenital disorder of glycosylation type 2h	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 2i	http://www.orpha.net/ORDO/Orphanet_263487	COG5-CDG
congenital disorder of glycosylation type 2j	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 2k	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation type 2l	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation, type ia	http://www.orpha.net/ORDO/Orphanet_137	Congenital disorder of glycosylation
congenital disorder of glycosylation, type iia	http://www.orpha.net/ORDO/Orphanet_79329	MGAT2-CDG
congenital disorder of glycosylation, type iim	http://www.orpha.net/ORDO/Orphanet_356961	SLC35A2-CDG
congenital disorder of glycosylation, type iin	http://www.ebi.ac.uk/efo/EFO_0005546	congenital disorder of glycosylation type II
congenital disorder of glycosylation, type iio	http://www.ebi.ac.uk/efo/EFO_0005546	congenital disorder of glycosylation type II
congenital disorder of glycosylation, type iip	http://www.ebi.ac.uk/efo/EFO_0005546	congenital disorder of glycosylation type II
congenital dyserythropoietic anemia, type iv	http://www.orpha.net/ORDO/Orphanet_293825	Congenital dyserythropoietic anemia type IV
congenital ectodermal dysplasia of face	http://www.orpha.net/ORDO/Orphanet_1807	Focal facial dermal dysplasia type III
congenital ectodermal dysplasia of face	http://www.orpha.net/ORDO/Orphanet_398166	Focal facial dermal dysplasia
congenital erythropoietic porphyria	http://www.orpha.net/ORDO/Orphanet_79277	Congenital erythropoietic porphyria
congenital fiber-type disproportion	http://www.orpha.net/ORDO/Orphanet_2020	Congenital fiber-type disproportion myopathy
congenital fibrosis of the extraocular muscles	http://www.ebi.ac.uk/efo/EFO_1001985	congenital fibrosis of the extraocular muscles
congenital generalized lipodystrophy (disease)	http://www.ebi.ac.uk/efo/EFO_1000681	congenital generalized lipodystrophy
congenital giant melanocytic nevus	http://www.orpha.net/ORDO/Orphanet_626	Large congenital melanocytic nevus
congenital heart defects, hamartomas of tongue, and polysyndactyly	http://www.orpha.net/ORDO/Orphanet_1338	Heart defect-tongue hamartoma-polysyndactyly syndrome
congenital hereditary endothelial dystrophy of the cornea	http://www.orpha.net/ORDO/Orphanet_293603	Congenital hereditary endothelial dystrophy type II
congenital hip dysplasia	http://www.ebi.ac.uk/efo/EFO_1000648	developmental dysplasia of the hip
congenital hydrocephalus 1	http://www.orpha.net/ORDO/Orphanet_2185	Congenital hydrocephalus
congenital hypomyelinating neuropathy 1, autosomal recessive	http://www.orpha.net/ORDO/Orphanet_99951	Charcot-Marie-Tooth disease type 4E
congenital hypomyelinating neuropathy 2	http://www.orpha.net/ORDO/Orphanet_99951	Charcot-Marie-Tooth disease type 4E
congenital hypomyelinating neuropathy 3	http://www.orpha.net/ORDO/Orphanet_99951	Charcot-Marie-Tooth disease type 4E
congenital hypoplastic anemia	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
congenital intrinsic factor deficiency	http://www.orpha.net/ORDO/Orphanet_332	Congenital intrinsic factor deficiency
congenital lipomatous overgrowth, vascular malformations, and epidermal nevi	http://www.orpha.net/ORDO/Orphanet_140944	CLOVES syndrome
congenital malrotation of intestine	http://purl.obolibrary.org/obo/MONDO_0008666	volvulus of midgut
congenital malrotation of intestine	http://www.orpha.net/ORDO/Orphanet_2454	OBSOLETE: Familial intestinal malrotation-facial anomalies syndrome
congenital microcephaly	http://purl.obolibrary.org/obo/HP_0011451	Primary microcephaly
congenital muscular dystrophy with integrin alpha-7 deficiency	http://www.orpha.net/ORDO/Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency
congenital muscular dystrophy, lmna-related	http://www.orpha.net/ORDO/Orphanet_157973	Congenital muscular dystrophy due to LMNA mutation
congenital muscular dystrophy-dystroglycanopathy (with or without mental retardation) type b5	http://www.orpha.net/ORDO/Orphanet_370980	Congenital muscular dystrophy without intellectual disability
